pair,month,minutes,hole,crossed_minutes,median_spread_pips,clock_ok,oracle_ok,included,bid_match,ask_match,triangulation_pips
USDJPY,2013-07,33050,False,0,2.0,True,True,True,,,
USDJPY,2013-08,31425,False,0,2.0,True,True,True,,,
USDJPY,2013-09,30307,False,0,2.0,True,True,True,,,
USDJPY,2013-10,32975,False,0,2.0,True,True,True,,,
USDJPY,2013-11,29901,False,0,2.0,True,True,True,,,
USDJPY,2013-12,29163,False,0,2.0,True,True,True,,,
USDJPY,2014-01,31562,False,0,2.0,True,True,True,,,
USDJPY,2014-02,28656,False,0,2.0,True,True,True,,,
USDJPY,2014-03,30109,False,0,2.0,True,True,True,,,
USDJPY,2014-04,30977,False,0,2.0,True,True,True,,,
USDJPY,2014-05,30853,False,0,2.0,True,True,True,,,
USDJPY,2014-06,28438,False,0,2.0,True,True,True,,,
USDJPY,2014-07,32218,False,0,2.0,True,True,True,,,
USDJPY,2014-08,29519,False,0,2.0,True,True,True,,,
USDJPY,2014-09,31361,False,0,2.0,True,True,True,,,
USDJPY,2014-10,32878,False,0,2.0,True,True,True,,,
USDJPY,2014-11,28901,False,0,0.3,True,True,True,,,
USDJPY,2014-12,31270,False,0,0.4,True,True,True,,,
USDJPY,2015-01,30256,False,0,0.3,True,True,True,,,
USDJPY,2015-02,28775,False,0,0.3,True,True,True,,,
USDJPY,2015-03,31833,False,0,0.4,True,True,True,,,
USDJPY,2015-04,31579,False,0,0.4,True,True,True,,,
USDJPY,2015-05,30161,False,0,0.4,True,True,True,,,
USDJPY,2015-06,31644,False,0,0.4,True,True,True,,,
USDJPY,2015-07,32855,False,0,0.4,True,True,True,,,
USDJPY,2015-08,30256,False,0,0.4,True,True,True,,,
USDJPY,2015-09,31577,False,0,0.4,True,True,True,,,
USDJPY,2015-10,31401,False,0,0.4,True,True,True,,,
USDJPY,2015-11,30292,False,0,0.4,True,True,True,,,
USDJPY,2015-12,31263,False,0,0.4,True,True,True,,,
USDJPY,2016-01,28896,False,0,0.5,True,True,True,,,
USDJPY,2016-02,30230,False,0,0.5,True,True,True,,,
USDJPY,2016-03,33052,False,0,0.5,True,True,True,,,
USDJPY,2016-04,30007,False,0,0.5,True,True,True,,,
USDJPY,2016-05,31763,False,0,0.5,True,True,True,,,
USDJPY,2016-06,31618,False,0,0.5,True,True,True,,,
USDJPY,2016-07,30131,False,0,0.6,True,True,True,,,
USDJPY,2016-08,32968,False,0,0.6,True,True,True,,,
USDJPY,2016-09,31386,False,0,0.6,True,True,True,0.9351,0.9389,
USDJPY,2016-10,30261,False,0,0.6,True,True,True,0.9407,0.9387,
USDJPY,2016-11,31586,False,0,0.6,True,True,True,0.9354,0.9278,
USDJPY,2016-12,30520,False,0,0.6,False,True,False,0.9253,0.9253,
USDJPY,2017-01,31202,False,0,0.6,True,True,True,0.9231,0.9154,
USDJPY,2017-02,28775,False,0,0.6,True,True,True,0.9395,0.952,
USDJPY,2017-03,32925,False,0,0.6,True,True,True,0.9545,0.9672,
USDJPY,2017-04,28868,False,0,0.6,True,True,True,0.944,0.944,
USDJPY,2017-05,33049,False,0,0.6,True,True,True,0.9637,0.9691,
USDJPY,2017-06,31415,False,0,0.5,True,True,True,0.9485,0.958,
USDJPY,2017-07,30313,False,0,0.5,True,True,True,0.9526,0.9625,
USDJPY,2017-08,33015,False,0,0.5,True,True,True,0.9637,0.9528,
USDJPY,2017-09,29968,False,0,0.5,True,True,True,0.956,0.95,
USDJPY,2017-10,31669,False,0,0.5,True,True,True,0.9528,0.9623,
USDJPY,2017-11,31536,False,0,0.5,True,True,True,0.9525,0.9525,
USDJPY,2017-12,28564,False,0,0.5,True,True,True,0.9434,0.9476,
USDJPY,2018-01,31721,False,0,0.5,True,True,True,0.9546,0.9546,
USDJPY,2018-02,28737,False,0,0.5,True,True,True,0.9478,0.9499,
USDJPY,2018-03,31417,False,0,0.5,True,True,True,0.9467,0.9505,
USDJPY,2018-04,30189,False,0,0.5,True,True,True,0.9585,0.9565,
USDJPY,2018-05,32915,False,0,0.5,True,True,True,0.971,0.9673,
USDJPY,2018-06,29943,False,0,0.5,True,True,True,0.948,0.958,
USDJPY,2018-07,31723,False,0,0.5,True,True,True,0.9321,0.9377,
USDJPY,2018-08,32761,False,0,0.5,True,True,True,0.9562,0.9562,
USDJPY,2018-09,28723,False,0,0.5,True,True,True,0.9336,0.9502,
USDJPY,2018-10,32933,False,0,0.6,True,True,True,0.9583,0.9474,
USDJPY,2018-11,31395,False,0,0.5,True,True,True,0.9542,0.9389,
EURJPY,2011-01,29386,False,0,4.0,True,True,False,,,0.467
EURJPY,2011-02,27693,False,0,4.0,True,True,False,,,0.473
EURJPY,2011-03,31712,False,0,4.0,True,True,False,,,0.462
EURJPY,2011-04,28989,False,0,4.0,True,True,False,,,0.535
EURJPY,2011-05,31192,False,0,4.0,True,True,False,,,0.541
EURJPY,2011-06,31090,False,0,4.0,True,True,False,,,0.442
EURJPY,2011-07,29436,False,0,4.0,True,True,False,,,0.475
EURJPY,2011-08,32530,False,0,4.0,True,True,False,,,0.469
EURJPY,2011-09,30841,False,0,4.0,True,True,False,,,0.48
EURJPY,2011-10,29659,False,0,4.0,True,True,False,,,0.464
EURJPY,2011-11,30780,False,0,4.0,True,True,False,,,0.484
EURJPY,2011-12,30847,False,0,2.5,True,True,True,,,0.139
EURJPY,2012-01,31226,False,0,2.5,True,True,True,,,0.13
EURJPY,2012-02,30233,False,0,2.5,True,True,True,,,0.131
EURJPY,2012-03,31534,False,0,2.5,True,True,True,,,0.123
EURJPY,2012-04,30373,False,0,2.5,True,True,True,,,0.15
EURJPY,2012-05,33081,False,0,2.5,True,True,True,,,0.135
EURJPY,2012-06,30038,False,0,2.5,True,True,True,,,0.138
EURJPY,2012-07,31815,False,0,2.5,True,True,True,,,0.118
EURJPY,2012-08,32868,False,0,2.5,True,True,True,,,0.13
EURJPY,2012-09,28943,False,0,2.5,True,True,True,,,0.131
EURJPY,2012-10,33084,False,0,2.5,True,True,True,,,0.119
EURJPY,2012-11,31480,False,0,2.5,True,True,True,,,0.127
EURJPY,2012-12,27943,False,0,2.5,True,True,True,,,0.16
EURJPY,2013-01,31798,False,0,2.5,True,True,True,,,0.143
EURJPY,2013-02,28798,False,0,2.5,True,True,True,,,0.159
EURJPY,2013-03,30289,False,0,2.5,True,True,True,,,0.157
EURJPY,2013-04,31642,False,0,2.5,True,True,True,,,0.157
EURJPY,2013-05,32938,False,0,2.5,True,True,True,,,0.173
EURJPY,2013-06,28971,False,0,2.5,True,True,True,,,0.193
EURJPY,2013-07,33116,False,0,2.5,True,True,True,,,0.183
EURJPY,2013-08,31497,False,0,2.5,True,True,True,,,0.183
EURJPY,2013-09,30413,False,0,2.5,True,True,True,,,0.183
EURJPY,2013-10,33113,False,0,2.5,True,True,True,,,0.164
EURJPY,2013-11,30028,False,0,2.5,True,True,True,,,0.167
EURJPY,2013-12,29275,False,0,2.5,True,True,True,,,0.182
EURJPY,2014-01,31667,False,0,2.5,True,True,True,,,0.167
EURJPY,2014-02,28783,False,0,2.5,True,True,True,,,0.149
EURJPY,2014-03,30391,False,0,2.5,True,True,True,,,0.135
EURJPY,2014-04,31589,False,0,2.5,True,True,True,,,0.161
EURJPY,2014-05,31426,False,0,2.5,True,True,True,,,0.128
EURJPY,2014-06,29035,False,0,2.5,True,True,True,,,0.127
EURJPY,2014-07,33028,False,0,2.5,True,True,True,,,0.114
EURJPY,2014-08,30181,False,0,2.5,True,True,True,,,0.113
EURJPY,2014-09,31643,False,0,2.5,True,True,True,,,0.119
EURJPY,2014-10,32923,False,0,2.5,True,True,True,,,0.129
EURJPY,2014-11,28913,False,0,0.6,True,True,True,,,0.134
EURJPY,2014-12,31314,False,0,0.7,True,True,True,,,0.195
EURJPY,2015-01,30270,False,0,0.7,True,True,True,,,0.158
EURJPY,2015-02,28798,False,0,0.7,True,True,True,,,0.144
EURJPY,2015-03,31848,False,0,0.7,True,True,True,,,0.146
EURJPY,2015-04,31661,False,0,0.7,True,True,True,,,0.173
EURJPY,2015-05,30229,False,0,0.7,True,True,True,,,0.152
EURJPY,2015-06,31673,False,0,0.7,True,True,True,,,0.15
EURJPY,2015-07,32922,False,0,0.8,True,True,True,,,0.14
EURJPY,2015-08,30338,False,0,0.8,False,True,False,,,0.142
EURJPY,2015-09,31661,False,0,0.8,True,True,True,,,0.178
EURJPY,2015-10,31491,False,0,0.8,True,True,True,,,0.128
EURJPY,2015-11,30350,False,0,0.8,True,True,True,,,0.126
EURJPY,2015-12,31365,False,0,0.8,True,True,True,,,0.165
EURJPY,2016-01,28912,False,0,0.8,True,True,True,,,0.133
EURJPY,2016-02,30239,False,0,0.8,True,True,True,,,0.139
EURJPY,2016-03,33159,False,0,0.8,True,True,True,,,0.164
EURJPY,2016-04,30050,False,0,0.8,True,True,True,,,0.155
EURJPY,2016-05,31844,False,0,0.8,True,True,True,,,0.144
EURJPY,2016-06,31648,False,0,1.0,True,True,True,,,0.127
EURJPY,2016-07,30187,False,0,1.1,True,True,True,,,0.134
EURJPY,2016-08,33093,False,0,1.0,True,True,True,,,0.131
EURJPY,2016-09,31482,False,0,1.0,True,True,True,,,0.135
EURJPY,2016-10,30378,False,0,1.0,True,True,True,,,0.118
EURJPY,2016-11,31595,False,0,1.0,True,True,True,,,0.141
EURJPY,2016-12,30544,False,0,1.0,False,True,False,,,0.182
EURJPY,2017-01,31233,False,0,1.0,True,True,True,,,0.139
EURJPY,2017-02,28794,False,0,0.7,True,True,True,,,0.115
EURJPY,2017-03,32991,False,0,0.7,True,True,True,,,0.136
EURJPY,2017-04,28962,False,0,0.8,True,True,True,,,0.151
EURJPY,2017-05,33099,False,0,0.8,True,True,True,,,0.162
EURJPY,2017-06,31491,False,0,0.7,True,True,True,,,0.119
EURJPY,2017-07,30412,False,0,0.7,True,True,True,,,0.136
EURJPY,2017-08,33099,False,0,0.7,True,True,True,,,0.122
EURJPY,2017-09,30049,False,0,0.8,True,True,True,,,0.126
EURJPY,2017-10,31847,False,0,0.8,True,True,True,,,0.112
EURJPY,2017-11,31615,False,0,0.8,True,True,True,,,0.113
EURJPY,2017-12,28667,False,0,0.8,True,True,True,,,0.126
EURJPY,2018-01,31791,False,0,0.8,True,True,True,,,0.119
EURJPY,2018-02,28794,False,0,0.8,True,True,True,,,0.113
EURJPY,2018-03,31547,False,0,0.9,True,True,True,,,0.135
EURJPY,2018-04,30387,False,0,0.9,True,True,True,,,0.097
EURJPY,2018-05,33078,False,0,0.8,True,True,True,,,0.107
EURJPY,2018-06,30033,False,0,0.8,True,True,True,,,0.084
EURJPY,2018-07,31842,False,0,0.8,True,True,True,,,0.096
EURJPY,2018-08,32920,False,0,0.8,True,True,True,,,0.084
EURJPY,2018-09,28961,False,0,0.8,True,True,True,,,0.114
EURJPY,2018-10,33103,False,0,0.8,True,True,True,,,0.092
EURJPY,2018-11,31493,False,0,0.8,True,True,True,,,0.103
GBPJPY,2011-01,29584,False,0,7.0,True,True,False,,,0.549
GBPJPY,2011-02,27909,False,0,7.0,True,True,False,,,0.541
GBPJPY,2011-03,32188,False,0,7.0,True,True,False,,,0.545
GBPJPY,2011-04,29289,False,0,7.0,True,True,False,,,0.604
GBPJPY,2011-05,31237,False,0,7.0,True,True,False,,,0.609
GBPJPY,2011-06,31072,False,0,7.0,True,True,False,,,0.522
GBPJPY,2011-07,29419,False,0,7.0,True,True,False,,,0.575
GBPJPY,2011-08,32307,False,0,7.0,True,True,False,,,0.539
GBPJPY,2011-09,30456,False,0,7.0,True,True,False,,,0.613
GBPJPY,2011-10,29363,False,0,7.0,True,True,False,,,0.553
GBPJPY,2011-11,30556,False,0,7.0,True,True,False,,,0.652
GBPJPY,2011-12,30690,False,0,5.0,True,True,False,,,0.169
GBPJPY,2012-01,31092,False,0,5.0,True,True,False,,,0.139
GBPJPY,2012-02,30211,False,0,5.0,True,True,False,,,0.116
GBPJPY,2012-03,31485,False,0,5.0,True,True,False,,,0.11
GBPJPY,2012-04,30321,False,0,5.0,True,True,False,,,0.132
GBPJPY,2012-05,33029,False,0,5.0,True,True,False,,,0.128
GBPJPY,2012-06,30004,False,0,5.0,True,True,False,,,0.112
GBPJPY,2012-07,31775,False,0,5.0,True,True,False,,,0.103
GBPJPY,2012-08,32791,False,0,5.0,True,True,False,,,0.114
GBPJPY,2012-09,28858,False,0,5.0,True,True,False,,,0.111
GBPJPY,2012-10,32949,False,0,5.0,True,True,False,,,0.101
GBPJPY,2012-11,31380,False,0,5.0,True,True,False,,,0.11
GBPJPY,2012-12,27874,False,0,5.0,True,True,False,,,0.142
GBPJPY,2013-01,31782,False,0,5.0,True,True,False,,,0.113
GBPJPY,2013-02,28783,False,0,5.0,True,True,False,,,0.126
GBPJPY,2013-03,30258,False,0,5.0,True,True,False,,,0.144
GBPJPY,2013-04,31620,False,0,5.0,True,True,False,,,0.126
GBPJPY,2013-05,32908,False,0,5.0,True,True,False,,,0.133
GBPJPY,2013-06,28956,False,0,5.0,True,True,False,,,0.132
GBPJPY,2013-07,33061,False,0,5.0,True,True,False,,,0.151
GBPJPY,2013-08,31434,False,0,5.0,True,True,False,,,0.141
GBPJPY,2013-09,30309,False,0,5.0,True,True,False,,,0.142
GBPJPY,2013-10,33046,False,0,5.0,True,True,False,,,0.14
GBPJPY,2013-11,29974,False,0,5.0,True,True,False,,,0.147
GBPJPY,2013-12,29197,False,0,5.0,True,True,False,,,0.172
GBPJPY,2014-01,31642,False,0,5.0,True,True,False,,,0.151
GBPJPY,2014-02,28752,False,0,5.0,True,True,False,,,0.167
GBPJPY,2014-03,30375,False,0,5.0,True,True,False,,,0.162
GBPJPY,2014-04,31499,False,0,5.0,True,True,False,,,0.169
GBPJPY,2014-05,31328,False,0,5.0,True,True,False,,,0.167
GBPJPY,2014-06,28975,False,0,5.0,True,True,False,,,0.162
GBPJPY,2014-07,32937,False,0,5.0,True,True,False,,,0.126
GBPJPY,2014-08,30118,False,0,5.0,True,True,False,,,0.123
GBPJPY,2014-09,31622,False,0,5.0,True,True,False,,,0.139
GBPJPY,2014-10,32924,False,0,5.0,True,True,False,,,0.151
GBPJPY,2014-11,28880,False,0,1.0,True,True,True,,,0.15
GBPJPY,2014-12,31104,False,0,1.2,True,True,True,,,0.215
GBPJPY,2015-01,30197,False,0,1.1,True,True,True,,,0.168
GBPJPY,2015-02,28763,False,0,1.1,True,True,True,,,0.164
GBPJPY,2015-03,31815,False,0,1.1,True,True,True,,,0.159
GBPJPY,2015-04,31564,False,0,1.1,True,True,True,,,0.182
GBPJPY,2015-05,30158,False,0,1.2,True,True,True,,,0.19
GBPJPY,2015-06,31608,False,0,1.3,True,True,True,,,0.197
GBPJPY,2015-07,32827,False,0,1.3,True,True,True,,,0.189
GBPJPY,2015-08,30319,False,0,1.3,True,True,True,,,0.184
GBPJPY,2015-09,31627,False,0,1.3,True,True,True,,,0.193
GBPJPY,2015-10,31464,False,0,1.3,True,True,True,,,0.151
GBPJPY,2015-11,30320,False,0,1.3,True,True,True,,,0.141
GBPJPY,2015-12,31285,False,0,1.3,True,True,True,,,0.156
GBPJPY,2016-01,28899,False,0,1.3,True,True,True,,,0.133
GBPJPY,2016-02,30217,False,0,1.4,True,True,True,,,0.138
GBPJPY,2016-03,33083,False,0,1.3,True,True,True,,,0.162
GBPJPY,2016-04,30026,False,0,1.3,True,True,True,,,0.153
GBPJPY,2016-05,31695,False,0,1.3,True,True,True,,,0.161
GBPJPY,2016-06,31568,False,0,2.1,True,True,True,,,0.19
GBPJPY,2016-07,30048,False,0,2.2,True,True,True,,,0.163
GBPJPY,2016-08,32734,False,0,1.5,True,True,True,,,0.177
GBPJPY,2016-09,31199,False,0,1.5,True,True,True,,,0.152
GBPJPY,2016-10,30112,False,0,1.5,True,True,True,,,0.155
GBPJPY,2016-11,31360,False,0,1.7,True,True,True,,,0.163
GBPJPY,2016-12,30342,False,0,1.7,False,True,False,,,0.223
GBPJPY,2017-01,31070,False,0,1.5,True,True,True,,,0.165
GBPJPY,2017-02,28764,False,0,1.5,True,True,True,,,0.155
GBPJPY,2017-03,32934,False,0,1.5,True,True,True,,,0.145
GBPJPY,2017-04,28846,False,0,1.5,True,True,True,,,0.19
GBPJPY,2017-05,33006,False,0,1.5,True,True,True,,,0.192
GBPJPY,2017-06,31360,False,0,1.5,True,True,True,,,0.132
GBPJPY,2017-07,30252,False,0,1.5,True,True,True,,,0.156
GBPJPY,2017-08,32980,False,0,1.5,True,True,True,,,0.172
GBPJPY,2017-09,29953,False,0,1.4,True,True,True,,,0.133
GBPJPY,2017-10,31721,False,0,1.4,True,True,True,,,0.116
GBPJPY,2017-11,31526,False,0,1.4,True,True,True,,,0.135
GBPJPY,2017-12,28538,False,0,1.4,True,True,True,,,0.162
GBPJPY,2018-01,31736,False,0,1.4,True,True,True,,,0.129
GBPJPY,2018-02,28777,False,0,1.5,True,True,True,,,0.111
GBPJPY,2018-03,31514,False,0,1.5,True,True,True,,,0.14
GBPJPY,2018-04,30290,False,0,1.7,True,True,True,,,0.148
GBPJPY,2018-05,32989,False,0,1.7,True,True,True,,,0.156
GBPJPY,2018-06,29989,False,0,1.7,True,True,True,,,0.123
GBPJPY,2018-07,31741,False,0,1.7,True,True,True,,,0.144
GBPJPY,2018-08,32812,False,0,1.6,True,True,True,,,0.148
GBPJPY,2018-09,28840,False,0,1.6,True,True,True,,,0.173
GBPJPY,2018-10,33056,False,0,1.6,True,True,True,,,0.136
GBPJPY,2018-11,31465,False,0,1.8,True,True,True,,,0.16
EURGBP,2011-01,27442,False,0,4.0,True,True,False,,,0.475
EURGBP,2011-02,25058,True,0,4.0,True,True,False,,,0.464
EURGBP,2011-03,28052,False,0,4.0,True,True,False,,,0.47
EURGBP,2011-04,25767,True,0,4.0,True,True,False,,,0.458
EURGBP,2011-05,28909,False,0,4.0,True,True,False,,,0.465
EURGBP,2011-06,28353,False,0,4.0,True,True,False,,,0.488
EURGBP,2011-07,27347,False,0,4.0,True,True,False,,,0.451
EURGBP,2011-08,30205,False,0,4.0,True,True,False,,,0.481
EURGBP,2011-09,29237,False,0,4.0,True,True,False,,,0.491
EURGBP,2011-10,28015,False,0,4.0,True,True,False,,,0.456
EURGBP,2011-11,28297,False,0,4.0,True,True,False,,,0.46
EURGBP,2011-12,30478,False,0,2.0,True,True,True,,,0.176
EURGBP,2012-01,31126,False,0,2.0,True,True,True,,,0.154
EURGBP,2012-02,30172,False,0,2.0,True,True,True,,,0.128
EURGBP,2012-03,31392,False,0,2.0,True,True,True,,,0.123
EURGBP,2012-04,30146,False,0,2.0,True,True,True,,,0.134
EURGBP,2012-05,32895,False,0,2.0,True,True,True,,,0.14
EURGBP,2012-06,29868,False,0,2.0,True,True,True,,,0.14
EURGBP,2012-07,31619,False,0,2.0,True,True,True,,,0.137
EURGBP,2012-08,32499,False,0,2.0,True,True,True,,,0.14
EURGBP,2012-09,28658,False,0,2.0,True,True,True,,,0.134
EURGBP,2012-10,32340,False,0,2.0,True,True,True,,,0.13
EURGBP,2012-11,30725,False,0,2.0,True,True,True,,,0.136
EURGBP,2012-12,27214,False,0,2.0,True,True,True,,,0.126
EURGBP,2013-01,31456,False,0,2.0,True,True,True,,,0.131
EURGBP,2013-02,28469,False,0,2.0,True,True,True,,,0.141
EURGBP,2013-03,30091,False,0,2.0,True,True,True,,,0.14
EURGBP,2013-04,31390,False,0,2.0,True,True,True,,,0.13
EURGBP,2013-05,32617,False,0,2.0,True,True,True,,,0.141
EURGBP,2013-06,28815,False,0,2.0,True,True,True,,,0.136
EURGBP,2013-07,32759,False,0,2.0,True,True,True,,,0.136
EURGBP,2013-08,30858,False,0,2.0,True,True,True,,,0.134
EURGBP,2013-09,29619,False,0,2.0,True,True,True,,,0.14
EURGBP,2013-10,32458,False,0,2.0,True,True,True,,,0.13
EURGBP,2013-11,29640,False,0,2.0,True,True,True,,,0.125
EURGBP,2013-12,28760,False,0,2.0,True,True,True,,,0.13
EURGBP,2014-01,31176,False,0,2.0,True,True,True,,,0.141
EURGBP,2014-02,28187,False,0,2.0,True,True,True,,,0.133
EURGBP,2014-03,29650,False,0,2.0,True,True,True,,,0.118
EURGBP,2014-04,30509,False,0,2.0,True,True,True,,,0.112
EURGBP,2014-05,30164,False,0,2.0,True,True,True,,,0.105
EURGBP,2014-06,27766,False,0,2.0,True,True,True,,,0.103
EURGBP,2014-07,31327,False,0,2.0,True,True,True,,,0.097
EURGBP,2014-08,29135,False,0,2.0,True,True,True,,,0.092
EURGBP,2014-09,30913,False,0,2.0,True,True,True,,,0.097
EURGBP,2014-10,32496,False,0,2.0,True,True,True,,,0.106
EURGBP,2014-11,28816,False,0,0.3,True,True,True,,,0.093
EURGBP,2014-12,30647,False,0,0.4,True,True,True,,,0.119
EURGBP,2015-01,30035,False,0,0.4,True,True,True,,,0.111
EURGBP,2015-02,28482,False,0,0.4,True,True,True,,,0.098
EURGBP,2015-03,31693,False,0,0.4,True,True,True,,,0.093
EURGBP,2015-04,31477,False,0,0.4,True,True,True,,,0.104
EURGBP,2015-05,30106,False,0,0.4,True,True,True,,,0.101
EURGBP,2015-06,31504,False,0,0.4,True,True,True,,,0.094
EURGBP,2015-07,32799,False,0,0.5,True,True,True,,,0.086
EURGBP,2015-08,30241,False,0,0.5,True,True,True,,,0.097
EURGBP,2015-09,31502,False,0,0.5,True,True,True,,,0.105
EURGBP,2015-10,31343,False,0,0.5,True,True,True,,,0.083
EURGBP,2015-11,30225,False,0,0.5,True,True,True,,,0.074
EURGBP,2015-12,31262,False,0,0.5,True,True,True,,,0.081
EURGBP,2016-01,28897,False,0,0.5,True,True,True,,,0.081
EURGBP,2016-02,30219,False,0,0.6,True,True,True,,,0.086
EURGBP,2016-03,33019,False,0,0.5,True,True,True,,,0.096
EURGBP,2016-04,29988,False,0,0.5,True,True,True,,,0.095
EURGBP,2016-05,31746,False,0,0.5,True,True,True,,,0.092
EURGBP,2016-06,31634,False,0,0.8,True,True,True,,,0.104
EURGBP,2016-07,30072,False,0,1.0,True,True,True,,,0.136
EURGBP,2016-08,32706,False,0,0.7,True,True,True,,,0.133
EURGBP,2016-09,31243,False,0,0.6,True,True,True,,,0.09
EURGBP,2016-10,30224,False,0,0.7,True,True,True,,,0.108
EURGBP,2016-11,31544,False,0,0.8,True,True,True,,,0.123
EURGBP,2016-12,30410,False,0,0.8,False,True,False,,,0.144
EURGBP,2017-01,31160,False,0,0.7,True,True,True,,,0.119
EURGBP,2017-02,28729,False,0,0.6,True,True,True,,,0.109
EURGBP,2017-03,32893,False,0,0.7,True,True,True,,,0.113
EURGBP,2017-04,28834,False,0,0.7,True,True,True,,,0.105
EURGBP,2017-05,32943,False,0,0.7,True,True,True,,,0.109
EURGBP,2017-06,31267,False,0,0.7,True,True,True,,,0.103
EURGBP,2017-07,30215,False,0,0.7,True,True,True,,,0.107
EURGBP,2017-08,32919,False,0,0.7,True,True,True,,,0.116
EURGBP,2017-09,29887,False,0,0.7,True,True,True,,,0.106
EURGBP,2017-10,31585,False,0,0.7,True,True,True,,,0.095
EURGBP,2017-11,31371,False,0,0.7,True,True,True,,,0.097
EURGBP,2017-12,28451,False,0,0.7,True,True,True,,,0.102
EURGBP,2018-01,31676,False,0,0.7,True,True,True,,,0.093
EURGBP,2018-02,28706,False,0,0.7,True,True,True,,,0.092
EURGBP,2018-03,31251,False,0,0.7,True,True,True,,,0.093
EURGBP,2018-04,29726,False,0,0.8,True,True,True,,,0.094
EURGBP,2018-05,32567,False,0,0.8,True,True,True,,,0.1
EURGBP,2018-06,29661,False,0,0.8,True,True,True,,,0.084
EURGBP,2018-07,31498,False,0,0.8,True,True,True,,,0.087
EURGBP,2018-08,32465,False,0,0.8,True,True,True,,,0.096
EURGBP,2018-09,28598,False,0,0.8,True,True,True,,,0.09
EURGBP,2018-10,32849,False,0,0.9,True,True,True,,,0.089
EURGBP,2018-11,31257,False,0,1.0,True,True,True,,,0.094
