pair,month,minutes,hole,crossed_minutes,bid_match,ask_match,quality,included,triangulation_pips
USDCAD,2024-01,31622,False,0,1.0,1.0,True,True,
USDCAD,2024-02,30047,False,0,1.0,1.0,True,True,
USDCAD,2024-03,29799,False,0,1.0,1.0,True,True,
USDCAD,2024-04,31505,False,0,1.0,1.0,True,True,
USDCAD,2024-05,32668,False,0,1.0,1.0,True,True,
USDCAD,2024-06,28699,False,0,1.0,1.0,True,True,
USDCAD,2024-07,32852,False,0,1.0,1.0,True,True,
USDCAD,2024-08,31328,False,0,1.0,1.0,True,True,
USDCAD,2024-09,30177,False,0,1.0,1.0,True,True,
USDCAD,2024-10,32910,False,0,1.0,1.0,True,True,
USDCAD,2024-11,28974,False,0,1.0,1.0,True,True,
USDCAD,2024-12,30304,False,0,0.9961,0.9961,True,True,
USDCAD,2025-01,31593,False,0,1.0,1.0,True,True,
USDCAD,2025-02,28699,False,0,0.9979,0.9979,True,True,
USDCAD,2025-03,30244,False,0,0.998,0.998,True,True,
USDCAD,2025-04,31576,False,0,0.9981,0.9981,True,True,
USDCAD,2025-05,31361,False,0,1.0,1.0,True,True,
USDCAD,2025-06,30297,False,0,1.0,1.0,True,True,
USDCAD,2025-07,32999,False,0,1.0,1.0,True,True,
USDCAD,2025-08,30176,False,0,1.0,1.0,True,True,
USDCAD,2025-09,31607,False,0,1.0,1.0,True,True,
USDCAD,2025-10,32882,False,0,0.9982,0.9982,True,True,
USDCAD,2025-11,28853,False,0,1.0,1.0,True,True,
USDCAD,2025-12,31706,False,0,1.0,1.0,True,True,
USDCAD,2026-01,30182,False,0,1.0,1.0,True,True,
USDCAD,2026-02,28667,False,0,1.0,1.0,True,True,
USDCAD,2026-03,31701,False,0,1.0,1.0,True,True,
USDCAD,2026-04,31450,False,0,0.9981,0.9981,True,True,
USDCAD,2026-05,30054,False,0,0.998,0.998,True,True,
USDCAD,2026-06,31540,False,0,1.0,1.0,True,True,
USDCAD,2026-07,32668,False,0,0.9982,1.0,True,True,
USDCAD,2026-08,30206,False,0,0.998,0.998,True,True,
USDCAD,2026-09,240,True,0,0.0,0.0,False,False,
USDCHF,2019-01,31625,False,0,1.0,1.0,True,True,
USDCHF,2019-02,28575,False,0,1.0,1.0,True,True,
USDCHF,2019-03,30042,False,0,1.0,1.0,True,True,
USDCHF,2019-04,31560,False,0,1.0,1.0,True,True,
USDCHF,2019-05,32113,False,0,1.0,1.0,True,True,
USDCHF,2019-06,28901,False,0,1.0,1.0,True,True,
USDCHF,2019-07,32968,False,0,1.0,1.0,True,True,
USDCHF,2019-08,31405,False,0,1.0,1.0,True,True,
USDCHF,2019-09,30331,False,0,0.998,0.998,True,True,
USDCHF,2019-10,33034,False,0,1.0,1.0,True,True,
USDCHF,2019-11,29975,False,0,1.0,1.0,True,True,
USDCHF,2019-12,30553,False,0,0.9981,0.9981,True,True,
USDCHF,2020-01,31562,False,0,1.0,1.0,True,True,
USDCHF,2020-02,28645,False,0,1.0,1.0,True,True,
USDCHF,2020-03,31674,False,0,1.0,1.0,True,True,
USDCHF,2020-04,31555,False,0,1.0,1.0,True,True,
USDCHF,2020-05,30114,False,0,1.0,1.0,True,True,
USDCHF,2020-06,31429,False,0,1.0,1.0,True,True,
USDCHF,2020-07,32607,False,0,1.0,1.0,True,True,
USDCHF,2020-08,30052,False,0,1.0,1.0,True,True,
USDCHF,2020-09,31210,False,0,1.0,1.0,True,True,
USDCHF,2020-10,31047,False,0,1.0,1.0,True,True,
USDCHF,2020-11,28916,False,0,1.0,1.0,True,True,
USDCHF,2020-12,31537,False,0,0.9981,0.9981,True,True,
USDCHF,2021-01,28660,False,0,1.0,1.0,True,True,
USDCHF,2021-02,28407,False,0,1.0,1.0,True,True,
USDCHF,2021-03,32810,False,0,1.0,1.0,True,True,
USDCHF,2021-04,31023,False,0,1.0,1.0,True,True,
USDCHF,2021-05,28758,False,0,1.0,1.0,True,True,
USDCHF,2021-06,30938,False,0,1.0,1.0,True,True,
USDCHF,2021-07,30616,False,0,1.0,1.0,True,True,
USDCHF,2021-08,30501,False,0,1.0,1.0,True,True,
USDCHF,2021-09,30856,False,0,1.0,1.0,True,True,
USDCHF,2021-10,29621,False,0,1.0,1.0,True,True,
USDCHF,2021-11,31153,False,0,1.0,1.0,True,True,
USDCHF,2021-12,32148,False,0,1.0,1.0,True,True,
USDCHF,2022-01,29966,False,0,1.0,1.0,True,True,
USDCHF,2022-02,28508,False,0,1.0,1.0,True,True,
USDCHF,2022-03,32746,False,0,1.0,1.0,True,True,
USDCHF,2022-04,29618,False,0,1.0,1.0,True,True,
USDCHF,2022-05,31200,False,0,0.9981,0.9981,True,True,
USDCHF,2022-06,31312,False,0,0.9962,0.9962,True,True,
USDCHF,2022-07,29794,False,0,1.0,1.0,True,True,
USDCHF,2022-08,32823,False,0,1.0,1.0,True,True,
USDCHF,2022-09,31220,False,0,0.9981,0.9981,True,True,
USDCHF,2022-10,29856,False,0,0.9941,0.9941,True,True,
USDCHF,2022-11,31252,False,0,0.9943,0.9943,True,True,
USDCHF,2022-12,31054,False,0,1.0,1.0,True,True,
USDCHF,2023-01,31330,False,0,1.0,1.0,True,True,
USDCHF,2023-02,25771,True,0,1.0,1.0,True,False,
USDCHF,2023-03,23270,True,0,0.9974,0.9974,True,False,
USDCHF,2023-04,19237,True,0,0.9938,0.9938,True,False,
USDCHF,2023-05,23400,True,0,1.0,1.0,True,False,
USDCHF,2023-06,22063,True,0,1.0,1.0,True,False,
USDCHF,2023-07,21806,True,0,0.9973,0.9945,True,False,
USDCHF,2023-08,32742,False,0,1.0,1.0,True,True,
USDCHF,2023-09,29687,False,0,0.984,0.984,False,False,
USDCHF,2023-10,31646,False,0,1.0,1.0,True,True,
USDCHF,2023-11,31240,False,0,1.0,1.0,True,True,
USDCHF,2023-12,28542,False,0,0.9896,0.9896,False,False,
USDCHF,2024-01,31615,False,0,1.0,1.0,True,True,
USDCHF,2024-02,30027,False,0,1.0,1.0,True,True,
USDCHF,2024-03,30020,False,0,1.0,1.0,True,True,
USDCHF,2024-04,31482,False,0,1.0,1.0,True,True,
USDCHF,2024-05,32519,False,0,1.0,1.0,True,True,
USDCHF,2024-06,28593,False,0,1.0,1.0,True,True,
USDCHF,2024-07,32689,False,0,1.0,1.0,True,True,
USDCHF,2024-08,31354,False,0,1.0,1.0,True,True,
USDCHF,2024-09,30184,False,0,1.0,1.0,True,True,
USDCHF,2024-10,32407,False,0,1.0,1.0,True,True,
USDCHF,2024-11,29855,False,0,1.0,1.0,True,True,
USDCHF,2024-12,30230,False,0,0.9961,0.9961,True,True,
USDCHF,2025-01,31555,False,0,1.0,1.0,True,True,
USDCHF,2025-02,28677,False,0,0.9979,0.9979,True,True,
USDCHF,2025-03,30140,False,0,0.998,0.998,True,True,
USDCHF,2025-04,31457,False,0,0.9981,0.9981,True,True,
USDCHF,2025-05,31330,False,0,1.0,1.0,True,True,
USDCHF,2025-06,30272,False,0,1.0,1.0,True,True,
USDCHF,2025-07,32986,False,0,1.0,1.0,True,True,
USDCHF,2025-08,30090,False,0,1.0,1.0,True,True,
USDCHF,2025-09,31478,False,0,1.0,1.0,True,True,
USDCHF,2025-10,32779,False,0,1.0,0.9982,True,True,
USDCHF,2025-11,28729,False,0,1.0,1.0,True,True,
USDCHF,2025-12,31713,False,0,1.0,1.0,True,True,
USDCHF,2026-01,30074,False,0,1.0,1.0,True,True,
USDCHF,2026-02,28650,False,0,1.0,1.0,True,True,
USDCHF,2026-03,31702,False,0,1.0,1.0,True,True,
USDCHF,2026-04,31425,False,0,0.9981,0.9981,True,True,
USDCHF,2026-05,29996,False,0,0.998,0.998,True,True,
USDCHF,2026-06,31511,False,0,1.0,1.0,True,True,
USDCHF,2026-07,32684,False,0,0.9945,0.9964,True,True,
USDCHF,2026-08,30196,False,0,1.0,1.0,True,True,
USDCHF,2026-09,240,True,0,0.0,0.0,False,False,
USDJPY,2019-01,31771,False,0,1.0,1.0,True,True,
USDJPY,2019-02,28752,False,0,1.0,1.0,True,True,
USDJPY,2019-03,30143,False,0,1.0,1.0,True,True,
USDJPY,2019-04,31591,False,0,1.0,1.0,True,True,
USDJPY,2019-05,32711,False,0,1.0,1.0,True,True,
USDJPY,2019-06,28954,False,0,1.0,1.0,True,True,
USDJPY,2019-07,33071,False,0,1.0,1.0,True,True,
USDJPY,2019-08,31486,False,0,1.0,1.0,True,True,
USDJPY,2019-09,30375,False,0,0.998,0.998,True,True,
USDJPY,2019-10,33089,False,0,1.0,1.0,True,True,
USDJPY,2019-11,30016,False,0,1.0,1.0,True,True,
USDJPY,2019-12,30567,False,0,0.998,0.998,True,True,
USDJPY,2020-01,31576,False,0,1.0,1.0,True,True,
USDJPY,2020-02,28717,False,0,0.9979,1.0,True,True,
USDJPY,2020-03,31766,False,0,1.0,1.0,True,True,
USDJPY,2020-04,31588,False,0,1.0,1.0,True,True,
USDJPY,2020-05,30139,False,0,1.0,1.0,True,True,
USDJPY,2020-06,31638,False,0,1.0,1.0,True,True,
USDJPY,2020-07,32771,False,0,1.0,1.0,True,True,
USDJPY,2020-08,30291,False,0,1.0,1.0,True,True,
USDJPY,2020-09,31478,False,0,1.0,1.0,True,True,
USDJPY,2020-10,31218,False,0,1.0,1.0,True,True,
USDJPY,2020-11,29083,False,0,1.0,1.0,True,True,
USDJPY,2020-12,31876,False,0,0.9981,0.9981,True,True,
USDJPY,2021-01,28733,False,0,1.0,1.0,True,True,
USDJPY,2021-02,28546,False,0,1.0,1.0,True,True,
USDJPY,2021-03,32890,False,0,1.0,1.0,True,True,
USDJPY,2021-04,31151,False,0,1.0,1.0,True,True,
USDJPY,2021-05,28811,False,0,1.0,1.0,True,True,
USDJPY,2021-06,31162,False,0,1.0,1.0,True,True,
USDJPY,2021-07,31169,False,0,1.0,1.0,True,True,
USDJPY,2021-08,31298,False,0,1.0,1.0,True,True,
USDJPY,2021-09,31268,False,0,1.0,1.0,True,True,
USDJPY,2021-10,30043,False,0,1.0,1.0,True,True,
USDJPY,2021-11,31526,False,0,1.0,1.0,True,True,
USDJPY,2021-12,32737,False,0,1.0,1.0,True,True,
USDJPY,2022-01,30160,False,0,1.0,1.0,True,True,
USDJPY,2022-02,28684,False,0,1.0,1.0,True,True,
USDJPY,2022-03,32976,False,0,1.0,1.0,True,True,
USDJPY,2022-04,29915,False,0,1.0,1.0,True,True,
USDJPY,2022-05,31734,False,0,1.0,1.0,True,True,
USDJPY,2022-06,31563,False,0,0.9962,0.9962,True,True,
USDJPY,2022-07,30120,False,0,1.0,1.0,True,True,
USDJPY,2022-08,32963,False,0,1.0,1.0,True,True,
USDJPY,2022-09,31284,False,0,0.9981,0.9981,True,True,
USDJPY,2022-10,30248,False,0,0.9941,0.9941,True,True,
USDJPY,2022-11,31527,False,0,0.9943,0.9943,True,True,
USDJPY,2022-12,31363,False,0,1.0,1.0,True,True,
USDJPY,2023-01,31583,False,0,1.0,1.0,True,True,
USDJPY,2023-02,25606,True,0,1.0,1.0,True,False,
USDJPY,2023-03,23287,True,0,0.9974,0.9974,True,False,
USDJPY,2023-04,19712,True,0,0.9939,0.9939,True,False,
USDJPY,2023-05,23229,True,0,1.0,1.0,True,False,
USDJPY,2023-06,22273,True,0,1.0,1.0,True,False,
USDJPY,2023-07,21973,True,0,0.9973,0.9973,True,False,
USDJPY,2023-08,33036,False,0,1.0,1.0,True,True,
USDJPY,2023-09,29885,False,0,0.986,0.986,False,False,
USDJPY,2023-10,31775,False,0,1.0,1.0,True,True,
USDJPY,2023-11,31535,False,0,1.0,1.0,True,True,
USDJPY,2023-12,29003,False,0,0.9897,0.9918,False,False,
USDJPY,2024-01,31748,False,0,1.0,1.0,True,True,
USDJPY,2024-02,30159,False,0,1.0,1.0,True,True,
USDJPY,2024-03,30142,False,0,1.0,1.0,True,True,
USDJPY,2024-04,31604,False,0,1.0,1.0,True,True,
USDJPY,2024-05,32789,False,0,1.0,1.0,True,True,
USDJPY,2024-06,28853,False,0,1.0,1.0,True,True,
USDJPY,2024-07,33008,False,0,1.0,1.0,True,True,
USDJPY,2024-08,31199,False,0,1.0,1.0,True,True,
USDJPY,2024-09,30204,False,0,1.0,1.0,True,True,
USDJPY,2024-10,32005,False,0,1.0,1.0,True,True,
USDJPY,2024-11,29841,False,0,1.0,1.0,True,True,
USDJPY,2024-12,30472,False,0,0.998,0.998,True,True,
USDJPY,2025-01,31539,False,0,1.0,1.0,True,True,
USDJPY,2025-02,28680,False,0,0.9979,0.9979,True,True,
USDJPY,2025-03,30162,False,0,0.998,1.0,True,True,
USDJPY,2025-04,31477,False,0,0.9981,0.9981,True,True,
USDJPY,2025-05,31396,False,0,1.0,1.0,True,True,
USDJPY,2025-06,30304,False,0,1.0,1.0,True,True,
USDJPY,2025-07,32941,False,0,1.0,1.0,True,True,
USDJPY,2025-08,30089,False,0,1.0,1.0,True,True,
USDJPY,2025-09,31552,False,0,1.0,1.0,True,True,
USDJPY,2025-10,32819,False,0,0.9982,0.9982,True,True,
USDJPY,2025-11,28820,False,0,1.0,1.0,True,True,
USDJPY,2025-12,31865,False,0,1.0,1.0,True,True,
USDJPY,2026-01,30129,False,0,1.0,1.0,True,True,
USDJPY,2026-02,28732,False,0,1.0,1.0,True,True,
USDJPY,2026-03,31692,False,0,1.0,1.0,True,True,
USDJPY,2026-04,31472,False,0,0.9981,0.9981,True,True,
USDJPY,2026-05,30055,False,0,0.998,0.998,True,True,
USDJPY,2026-06,31249,False,0,1.0,1.0,True,True,
USDJPY,2026-07,32824,False,0,0.9982,0.9982,True,True,
USDJPY,2026-08,30324,False,0,0.9941,0.9921,True,True,
USDJPY,2026-09,240,True,0,0.0,0.0,False,False,
EURJPY,2019-01,31782,False,0,,,True,True,0.087
EURJPY,2019-02,28796,False,0,,,True,True,0.081
EURJPY,2019-03,30233,False,0,,,True,True,0.08
EURJPY,2019-04,31668,False,0,,,True,True,0.117
EURJPY,2019-05,32273,False,0,,,True,True,0.074
EURJPY,2019-06,28971,False,0,,,True,True,0.061
EURJPY,2019-07,33108,False,0,,,True,True,0.074
EURJPY,2019-08,31463,False,0,,,True,True,0.084
EURJPY,2019-09,30363,False,0,,,True,True,0.1
EURJPY,2019-10,33101,False,0,,,True,True,0.092
EURJPY,2019-11,30052,False,0,,,True,True,0.071
EURJPY,2019-12,30741,False,0,,,True,True,0.099
EURJPY,2020-01,31664,False,0,,,True,True,0.081
EURJPY,2020-02,28771,False,0,,,True,True,0.093
EURJPY,2020-03,31710,False,0,,,True,True,0.167
EURJPY,2020-04,31571,False,0,,,True,True,0.163
EURJPY,2020-05,30204,False,0,,,True,True,0.108
EURJPY,2020-06,31624,False,0,,,True,True,0.097
EURJPY,2020-07,32790,False,0,,,True,True,0.108
EURJPY,2020-08,30287,False,0,,,True,True,0.1
EURJPY,2020-09,31540,False,0,,,True,True,0.105
EURJPY,2020-10,31368,False,0,,,True,True,0.09
EURJPY,2020-11,29165,False,0,,,True,True,0.099
EURJPY,2020-12,31954,False,0,,,True,True,0.103
EURJPY,2021-01,28824,False,0,,,True,True,0.097
EURJPY,2021-02,28708,False,0,,,True,True,0.11
EURJPY,2021-03,32974,False,0,,,True,True,0.09
EURJPY,2021-04,31277,False,0,,,True,True,0.134
EURJPY,2021-05,28998,False,0,,,True,True,0.106
EURJPY,2021-06,31503,False,0,,,True,True,0.089
EURJPY,2021-07,31364,False,0,,,True,True,0.106
EURJPY,2021-08,31611,False,0,,,True,True,0.097
EURJPY,2021-09,31528,False,0,,,True,True,0.1
EURJPY,2021-10,30130,False,0,,,True,True,0.085
EURJPY,2021-11,31548,False,0,,,True,True,0.103
EURJPY,2021-12,32781,False,0,,,True,True,0.104
EURJPY,2022-01,30214,False,0,,,True,True,0.092
EURJPY,2022-02,28707,False,0,,,True,True,0.12
EURJPY,2022-03,32987,False,0,,,True,True,0.122
EURJPY,2022-04,29949,False,0,,,True,True,0.171
EURJPY,2022-05,31670,False,0,,,True,True,0.123
EURJPY,2022-06,31458,False,0,,,True,True,0.103
EURJPY,2022-07,30022,False,0,,,True,True,0.105
EURJPY,2022-08,32972,False,0,,,True,True,0.117
EURJPY,2022-09,31367,False,0,,,True,True,0.16
EURJPY,2022-10,30189,False,0,,,True,True,0.14
EURJPY,2022-11,31305,False,0,,,True,True,0.174
EURJPY,2022-12,31295,False,0,,,True,True,0.218
EURJPY,2023-01,31417,False,0,,,True,True,0.218
EURJPY,2023-02,25662,True,0,,,True,False,0.184
EURJPY,2023-03,23372,True,0,,,True,False,0.171
EURJPY,2023-04,19762,True,0,,,True,False,0.211
EURJPY,2023-05,23586,True,0,,,True,False,0.178
EURJPY,2023-06,22335,True,0,,,True,False,0.153
EURJPY,2023-07,21923,True,0,,,True,False,0.171
EURJPY,2023-08,32989,False,0,,,True,True,0.164
EURJPY,2023-09,29862,False,0,,,True,True,0.156
EURJPY,2023-10,31740,False,0,,,True,True,0.135
EURJPY,2023-11,31512,False,0,,,True,True,0.169
EURJPY,2023-12,28881,False,0,,,True,True,0.196
EURJPY,2024-01,31222,False,0,,,True,True,0.192
EURJPY,2024-02,30158,False,0,,,True,True,0.162
EURJPY,2024-03,30147,False,0,,,True,True,0.159
EURJPY,2024-04,31584,False,0,,,True,True,0.122
EURJPY,2024-05,32798,False,0,,,True,True,0.115
EURJPY,2024-06,28869,False,0,,,True,True,0.102
EURJPY,2024-07,32978,False,0,,,True,True,0.118
EURJPY,2024-08,31378,False,0,,,True,True,0.128
EURJPY,2024-09,30217,False,0,,,True,True,0.136
EURJPY,2024-10,32388,False,0,,,True,True,0.116
EURJPY,2024-11,29288,False,0,,,True,True,0.118
EURJPY,2024-12,30445,False,0,,,True,True,0.163
EURJPY,2025-01,31525,False,0,,,True,True,0.135
EURJPY,2025-02,28704,False,0,,,True,True,0.136
EURJPY,2025-03,30247,False,0,,,True,True,0.113
EURJPY,2025-04,31446,False,0,,,True,True,0.269
EURJPY,2025-05,31404,False,0,,,True,True,0.222
EURJPY,2025-06,30295,False,0,,,True,True,0.169
EURJPY,2025-07,33014,False,0,,,True,True,0.144
EURJPY,2025-08,30121,False,0,,,True,True,0.115
EURJPY,2025-09,31555,False,0,,,True,True,0.124
EURJPY,2025-10,32860,False,0,,,True,True,0.114
EURJPY,2025-11,28838,False,0,,,True,True,0.112
EURJPY,2025-12,31915,False,0,,,True,True,0.143
EURJPY,2026-01,30121,False,0,,,True,True,0.112
EURJPY,2026-02,28702,False,0,,,True,True,0.133
EURJPY,2026-03,30280,False,0,,,True,True,0.118
EURJPY,2026-04,31547,False,0,,,True,True,0.163
EURJPY,2026-05,30124,False,0,,,True,True,0.111
EURJPY,2026-06,31584,False,0,,,True,True,0.089
EURJPY,2026-07,32835,False,0,,,True,True,0.101
EURJPY,2026-08,30323,False,0,,,True,True,0.107
EURJPY,2026-09,240,True,0,,,True,False,0.078
GBPJPY,2019-01,31727,False,0,,,True,True,0.113
GBPJPY,2019-02,28760,False,0,,,True,True,0.101
GBPJPY,2019-03,30132,False,0,,,True,True,0.117
GBPJPY,2019-04,31601,False,0,,,True,True,0.179
GBPJPY,2019-05,32192,False,0,,,True,True,0.112
GBPJPY,2019-06,28948,False,0,,,True,True,0.09
GBPJPY,2019-07,33084,False,0,,,True,True,0.101
GBPJPY,2019-08,31455,False,0,,,True,True,0.133
GBPJPY,2019-09,30354,False,0,,,True,True,0.131
GBPJPY,2019-10,33066,False,0,,,True,True,0.132
GBPJPY,2019-11,30034,False,0,,,True,True,0.083
GBPJPY,2019-12,30690,False,0,,,True,True,0.11
GBPJPY,2020-01,31669,False,0,,,True,True,0.084
GBPJPY,2020-02,28761,False,0,,,True,True,0.093
GBPJPY,2020-03,31619,False,0,,,True,True,0.173
GBPJPY,2020-04,31565,False,0,,,True,True,0.123
GBPJPY,2020-05,30162,False,0,,,True,True,0.098
GBPJPY,2020-06,31633,False,0,,,True,True,0.078
GBPJPY,2020-07,32835,False,0,,,True,True,0.079
GBPJPY,2020-08,30320,False,0,,,True,True,0.079
GBPJPY,2020-09,31543,False,0,,,True,True,0.078
GBPJPY,2020-10,31383,False,0,,,True,True,0.081
GBPJPY,2020-11,29189,False,0,,,True,True,0.076
GBPJPY,2020-12,31971,False,0,,,True,True,0.096
GBPJPY,2021-01,28858,False,0,,,True,True,0.08
GBPJPY,2021-02,28735,False,0,,,True,True,0.074
GBPJPY,2021-03,33025,False,0,,,True,True,0.064
GBPJPY,2021-04,31399,False,0,,,True,True,0.068
GBPJPY,2021-05,29080,False,0,,,True,True,0.057
GBPJPY,2021-06,31512,False,0,,,True,True,0.072
GBPJPY,2021-07,31339,False,0,,,True,True,0.085
GBPJPY,2021-08,31648,False,0,,,True,True,0.086
GBPJPY,2021-09,31543,False,0,,,True,True,0.083
GBPJPY,2021-10,30119,False,0,,,True,True,0.094
GBPJPY,2021-11,31485,False,0,,,True,True,0.095
GBPJPY,2021-12,32767,False,0,,,True,True,0.109
GBPJPY,2022-01,30200,False,0,,,True,True,0.09
GBPJPY,2022-02,28646,False,0,,,True,True,0.101
GBPJPY,2022-03,32968,False,0,,,True,True,0.099
GBPJPY,2022-04,29945,False,0,,,True,True,0.144
GBPJPY,2022-05,31715,False,0,,,True,True,0.121
GBPJPY,2022-06,31512,False,0,,,True,True,0.126
GBPJPY,2022-07,29985,False,0,,,True,True,0.109
GBPJPY,2022-08,32940,False,0,,,True,True,0.155
GBPJPY,2022-09,31396,False,0,,,True,True,0.161
GBPJPY,2022-10,30192,False,0,,,True,True,0.174
GBPJPY,2022-11,31466,False,0,,,True,True,0.19
GBPJPY,2022-12,31265,False,0,,,True,True,0.185
GBPJPY,2023-01,31322,False,0,,,True,True,0.135
GBPJPY,2023-02,25733,True,0,,,True,False,0.124
GBPJPY,2023-03,23106,True,0,,,True,False,0.123
GBPJPY,2023-04,19559,True,0,,,True,False,0.129
GBPJPY,2023-05,23520,True,0,,,True,False,0.112
GBPJPY,2023-06,22114,True,0,,,True,False,0.092
GBPJPY,2023-07,21725,True,0,,,True,False,0.095
GBPJPY,2023-08,33006,False,0,,,True,True,0.113
GBPJPY,2023-09,29844,False,0,,,True,True,0.098
GBPJPY,2023-10,31750,False,0,,,True,True,0.095
GBPJPY,2023-11,31506,False,0,,,True,True,0.113
GBPJPY,2023-12,28887,False,0,,,True,True,0.131
GBPJPY,2024-01,31680,False,0,,,True,True,0.1
GBPJPY,2024-02,29845,False,0,,,True,True,0.107
GBPJPY,2024-03,30139,False,0,,,True,True,0.123
GBPJPY,2024-04,31568,False,0,,,True,True,0.099
GBPJPY,2024-05,32794,False,0,,,True,True,0.107
GBPJPY,2024-06,28853,False,0,,,True,True,0.101
GBPJPY,2024-07,32987,False,0,,,True,True,0.118
GBPJPY,2024-08,31360,False,0,,,True,True,0.136
GBPJPY,2024-09,30227,False,0,,,True,True,0.112
GBPJPY,2024-10,32720,False,0,,,True,True,0.102
GBPJPY,2024-11,29897,False,0,,,True,True,0.119
GBPJPY,2024-12,30513,False,0,,,True,True,0.162
GBPJPY,2025-01,31560,False,0,,,True,True,0.132
GBPJPY,2025-02,28094,False,0,,,True,True,0.114
GBPJPY,2025-03,30238,False,0,,,True,True,0.108
GBPJPY,2025-04,31398,False,0,,,True,True,0.145
GBPJPY,2025-05,31348,False,0,,,True,True,0.116
GBPJPY,2025-06,30250,False,0,,,True,True,0.102
GBPJPY,2025-07,32958,False,0,,,True,True,0.1
GBPJPY,2025-08,30103,False,0,,,True,True,0.113
GBPJPY,2025-09,31522,False,0,,,True,True,0.107
GBPJPY,2025-10,32813,False,0,,,True,True,0.094
GBPJPY,2025-11,28816,False,0,,,True,True,0.096
GBPJPY,2025-12,31917,False,0,,,True,True,0.115
GBPJPY,2026-01,30138,False,0,,,True,True,0.1
GBPJPY,2026-02,28695,False,0,,,True,True,0.102
GBPJPY,2026-03,31691,False,0,,,True,True,0.111
GBPJPY,2026-04,31473,False,0,,,True,True,0.131
GBPJPY,2026-05,30084,False,0,,,True,True,0.11
GBPJPY,2026-06,31546,False,0,,,True,True,0.092
GBPJPY,2026-07,32788,False,0,,,True,True,0.093
GBPJPY,2026-08,30279,False,0,,,True,True,0.098
GBPJPY,2026-09,240,True,0,,,True,False,0.076
EURGBP,2019-01,31763,False,0,,,True,True,0.073
EURGBP,2019-02,28774,False,0,,,True,True,0.066
EURGBP,2019-03,30213,False,0,,,True,True,0.072
EURGBP,2019-04,31620,False,0,,,True,True,0.084
EURGBP,2019-05,32129,False,0,,,True,True,0.085
EURGBP,2019-06,28940,False,0,,,True,True,0.071
EURGBP,2019-07,33046,False,0,,,True,True,0.081
EURGBP,2019-08,31445,False,0,,,True,True,0.096
EURGBP,2019-09,30347,False,0,,,True,True,0.085
EURGBP,2019-10,33094,False,0,,,True,True,0.086
EURGBP,2019-11,30037,False,0,,,True,True,0.077
EURGBP,2019-12,30688,False,0,,,True,True,0.082
EURGBP,2020-01,31662,False,0,,,True,True,0.07
EURGBP,2020-02,28733,False,0,,,True,True,0.071
EURGBP,2020-03,31605,False,0,,,True,True,0.157
EURGBP,2020-04,31586,False,0,,,True,True,0.123
EURGBP,2020-05,30150,False,0,,,True,True,0.119
EURGBP,2020-06,31628,False,0,,,True,True,0.1
EURGBP,2020-07,32854,False,0,,,True,True,0.095
EURGBP,2020-08,30298,False,0,,,True,True,0.101
EURGBP,2020-09,31523,False,0,,,True,True,0.099
EURGBP,2020-10,31337,False,0,,,True,True,0.09
EURGBP,2020-11,29170,False,0,,,True,True,0.089
EURGBP,2020-12,31871,False,0,,,True,True,0.097
EURGBP,2021-01,28811,False,0,,,True,True,0.084
EURGBP,2021-02,28680,False,0,,,True,True,0.087
EURGBP,2021-03,32943,False,0,,,True,True,0.094
EURGBP,2021-04,31196,False,0,,,True,True,0.102
EURGBP,2021-05,28875,False,0,,,True,True,0.101
EURGBP,2021-06,31386,False,0,,,True,True,0.085
EURGBP,2021-07,31220,False,0,,,True,True,0.086
EURGBP,2021-08,31418,False,0,,,True,True,0.092
EURGBP,2021-09,31321,False,0,,,True,True,0.081
EURGBP,2021-10,29971,False,0,,,True,True,0.068
EURGBP,2021-11,31512,False,0,,,True,True,0.067
EURGBP,2021-12,32795,False,0,,,True,True,0.081
EURGBP,2022-01,30192,False,0,,,True,True,0.062
EURGBP,2022-02,28690,False,0,,,True,True,0.075
EURGBP,2022-03,32976,False,0,,,True,True,0.081
EURGBP,2022-04,29941,False,0,,,True,True,0.087
EURGBP,2022-05,31633,False,0,,,True,True,0.088
EURGBP,2022-06,31449,False,0,,,True,True,0.079
EURGBP,2022-07,30068,False,0,,,True,True,0.061
EURGBP,2022-08,32974,False,0,,,True,True,0.104
EURGBP,2022-09,31374,False,0,,,True,True,0.129
EURGBP,2022-10,30202,False,0,,,True,True,0.126
EURGBP,2022-11,31474,False,0,,,True,True,0.122
EURGBP,2022-12,31239,False,0,,,True,True,0.17
EURGBP,2023-01,31488,False,0,,,True,True,0.141
EURGBP,2023-02,25549,True,0,,,True,False,0.125
EURGBP,2023-03,23397,True,0,,,True,False,0.108
EURGBP,2023-04,19728,True,0,,,True,False,0.096
EURGBP,2023-05,23375,True,0,,,True,False,0.115
EURGBP,2023-06,22231,True,0,,,True,False,0.1
EURGBP,2023-07,21930,True,0,,,True,False,0.109
EURGBP,2023-08,32972,False,0,,,True,True,0.121
EURGBP,2023-09,29699,False,0,,,True,True,0.115
EURGBP,2023-10,31692,False,0,,,True,True,0.105
EURGBP,2023-11,31429,False,0,,,True,True,0.105
EURGBP,2023-12,28888,False,0,,,True,True,0.1
EURGBP,2024-01,31621,False,0,,,True,True,0.102
EURGBP,2024-02,29948,False,0,,,True,True,0.087
EURGBP,2024-03,29529,False,0,,,True,True,0.081
EURGBP,2024-04,31363,False,0,,,True,True,0.072
